"Rank","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","Team","#","POS","SNAPS","GAMES","SK","TFL","TOT TKL","TPR","HU","BP"
"","157272","","386693","","David Bailey","TEXAS TECH","31","ED","450","10","12","5","34","75","45","0"
"","157278","","397809","","Ernest Cooper","STANFORD","44","ED","349","10","2","2","21","11","7","0"
"","157280","","386734","","Jaxson Moi","TENNESSEE","51","DI","190","6","2","1","10","3","1","0"
"","157281","","399025","","Tevarua Tafiti","STANFORD","11","ED","484","9","1","5","29","24","17","1"
"","157284","","422413","","Zach Rowell","STANFORD","97","DI","221","10","0","0","9","4","4","0"
"","157291","","385970","","Damonic Williams","OKLAHOMA","52","DI","242","8","1","2","14","12","10","0"
"","157293","","400299","","Connor Lingren","TCU","99","DI","176","9","0","0","6","0","0","0"
"","157294","","391175","","Paul Oyewale","TCU","97","ED","339","9","1","5","21","20","17","0"
"","157306","","387206","","Justice Finkley","KANSAS","15","ED","356","10","1","2","21","16","10","0"
"","157310","","387200","","Aaron Bryant","VANDERBILT","55","DI","84","10","0","1","3","3","3","0"
"","157313","","385879","","Jaray Bledsoe","MISS STATE","92","DI","268","10","2","3","22","16","11","0"
"","157323","","391529","","Joseph Adedire","NC STATE","25","ED","43","5","0","0","3","2","2","0"
"","157340","","447830","","Tanner Allen","TEXAS TECH","46","DI","15","2","0","1","2","1","1","0"
"","157354","","393343","","Asani Redwood","W VIRGINIA","92","DI","318","10","0","0","18","11","10","0"
"","157411","","394944","","Brandon Cleveland","NC STATE","44","DI","370","9","1","4","27","10","7","0"
"","157432","","406453","","Logan Fano","UTAH","00","ED","320","8","3","2","30","24","16","1"
"","157453","","386413","","Joey Zelinsky","PITTSBURGH","45","ED","159","8","3","1","12","13","8","0"
"","157485","","386174","","Anthony Smith","MINNESOTA","00","ED","436","9","11","4","28","33","18","1"
"","157591","","407636","","Ikenna Ezeogu","IOWA STATE","88","ED","491","10","0","2","22","11","9","2"
"","157602","","387534","","Domonique Orange","IOWA STATE","95","DI","470","10","0","1","21","13","10","0"
"","157613","","386116","","Tyre West","TENNESSEE","42","ED","193","8","4","0","19","13","5","0"
"","157633","","386889","","Paul Fitzgerald","UTAH","40","ED","80","4","1","1","11","4","3","0"
"","157637","","385601","","Tavian Coleman","COLORADO","94","DI","124","5","0","1","9","2","1","0"
"","157654","","386425","","Keyshawn Burgos","VA TECH","02","ED","73","4","0","0","4","3","3","0"
"","157679","","400325","","Jaden Williams","KENTUCKY","91","DI","67","6","0","0","4","4","4","0"
"","157729","","393554","","Jamari Lyons","FLORIDA","95","DI","207","9","0","1","14","3","3","0"
"","157743","","386994","","Chris McClellan","MISSOURI","07","DI","363","9","2","3","25","16","9","2"
"","157747","","395522","","Jack Pyburn","LSU","44","ED","410","9","1","4","37","24","22","0"
"","157752","","387007","","Tyreak Sapp","FLORIDA","94","ED","300","9","2","3","23","14","10","0"
"","157775","","388809","","Uso Seumalo","KANSAS ST","99","DI","280","9","1","2","16","5","4","2"
"","157786","","397754","","Tobi Osunsanmi","KANSAS ST","44","ED","251","6","4","1","20","17","11","0"
"","157821","","393547","","DeSean Brown","OKLA STATE","87","ED","54","4","1","1","5","3","2","0"
"","157822","","415798","","Landon Dean","OKLA STATE","88","ED","102","9","0","0","5","1","1","0"
"","157823","","412642","","Jaleel Johnson","OKLA STATE","95","ED","150","4","0","3","14","14","9","0"
"","157953","","393413","","Kam Olds","KENTUCKY","01","ED","191","9","1","1","14","18","15","0"
"","158080","","386745","","R Mason Thomas","OKLAHOMA","32","ED","342","9","5","3","21","30","22","1"
"","158091","","466612","","Fatutoa Henry","ALABAMA","14","ED","13","3","0","0","0","1","1","0"
"","158108","","394952","","Bryan Thomas Jr.","S CAROLINA","46","ED","428","9","5","2","28","23","12","0"
"","158132","","406669","","Fisher Camac","VIRGINIA","14","ED","305","10","3","0","29","11","7","3"
"","158210","","385515","","Gabe Jacas","ILLINOIS","17","ED","396","9","7","2","25","27","14","0"
"","158282","","387237","","Isaiah Smith","SMU","01","ED","607","10","8","9","51","40","20","1"
"","158300","","386937","","Denis Jaquez Jr.","SYRACUSE","11","ED","348","9","0","2","16","13","12","0"
"","158301","","395365","","Kevin Jobity Jr.","SYRACUSE","94","DI","376","10","5","1","23","20","14","2"
"","158332","","418237","","Curlee Thomas IV","CAL","51","DI","85","7","0","0","1","0","0","0"
"","158346","","399041","","Elhadj Fall","VA TECH","94","ED","327","9","3","0","19","13","9","0"
"","158393","","406871","","Ben Nelson","MICH STATE","75","DI","1","1","0","0","0","0","0","0"
"","158400","","386392","","Alex VanSumeren","MICH STATE","91","DI","358","9","1","0","37","8","7","1"
"","158404","","386398","","Zion Young","MISSOURI","09","ED","352","9","5","6","24","32","18","1"
"","158423","","385862","","Parker Petersen","WISCONSIN","99","DI","160","9","0","1","14","6","5","0"
"","158444","","385955","","Jamaal Johnson","UCF","99","ED","175","9","0","1","19","6","3","0"
"","158466","","407244","","Garrett Pomerantz","USC","39","ED","20","2","0","0","1","0","0","0"
"","158470","","399702","","Devan Thompkins","USC","08","DI","360","9","3","2","28","19","15","1"
"","158491","","400338","","Chase Kennedy","ARIZONA","07","ED","330","9","3","1","28","19","14","0"
"","158543","","386487","","Derrick Moore","MICHIGAN","08","ED","320","9","10","0","31","31","15","2"
"","158561","","386829","","Kyler Jordan","BAYLOR","40","ED","99","9","1","1","12","6","5","1"
"","158563","","386837","","Jackie Marshall","BAYLOR","00","ED","366","9","2","3","27","8","6","0"
"","158573","","407207","","Devonte Tezino","BAYLOR","59","DI","388","9","0","2","21","10","9","0"
"","158644","","400030","","Gabriel Brownlow-Dindy","S CAROLINA","99","DI","212","9","0","2","19","8","8","0"
"","158657","","386320","","Anthony Lucas","USC","06","ED","418","9","3","1","29","22","9","0"
"","158667","","386364","","LT Overton","ALABAMA","22","ED","351","9","5","3","28","21","13","0"
"","158676","","386381","","Malick Sylla","MISS STATE","08","ED","317","10","1","5","26","20","14","1"
"","158684","","386391","","Enai White","PENN STATE","45","DI","34","5","1","0","2","3","2","0"
"","158699","","399543","","Gabe Kirschke","WAKE","10","ED","327","9","2","3","21","18","14","0"
"","158706","","397814","","Curt Neal","ILLINOIS","99","DI","173","9","1","0","9","8","4","0"
"","158728","","419486","","Isaiah Johnson","N CAROLINA","94","DI","241","9","1","1","36","6","4","0"
"","158730","","391868","","Jacob Rich Kongaika","ARIZONA ST","98","DI","340","9","1","0","18","13","11","1"
"","158748","","395335","","Ta'ita'i Uiagalelei","WASHINGTON","11","DI","345","9","2","2","18","22","17","0"
"","158749","","399719","","Isaiah Ward","WASHINGTON","91","ED","258","7","3","1","12","17","13","0"
"","158754","","406079","","Kofi Asare","FLORIDA","22","ED","96","9","1","2","10","1","0","0"
"","159105","","395893","","Chuck Nnaeto","BOSTON COL","97","DI","75","3","0","0","4","1","1","0"
"","159108","","387099","","Cazeem Moore","VIRGINIA","06","ED","199","10","3","0","15","12","6","1"
"","159709","","399059","","Charles Perkins","WISCONSIN","30","DI","36","5","0","0","1","0","0","0"
"","159856","","385578","","Arias Nash","VA TECH","92","ED","9","3","0","0","0","0","0","0"
"","159973","","387684","","Brandon Smiley","WAKE","95","DI","19","3","0","0","2","0","0","0"
"","160310","","387721","","Justin Kirkland","BYU","96","DI","97","4","0","0","3","1","1","0"
"","161246","","407801","","Jaylen George","NEBRASKA","90","DI","46","6","0","0","2","0","0","0"
"","162142","","387458","","Mateen Ibirogba","WAKE","99","DI","297","9","3","2","18","22","18","0"
"","162491","","393324","","Lance Holtzclaw","UTAH","15","ED","185","9","1","2","16","11","10","1"
"","162497","","387263","","Jayvon Parker","WASHINGTON","94","DI","4","1","0","0","0","0","0","0"
"","162498","","453709","","Armon Parker","WASHINGTON","95","DI","112","8","1","0","10","4","3","0"
"","162510","","398504","","A.J. Holmes Jr.","TEXAS TECH","33","DI","388","10","4","4","30","26","20","2"
"","162609","","386568","","Eddie Kelly Jr.","W VIRGINIA","01","ED","332","10","0","2","21","4","4","3"
"","162631","","398501","","Vontroy Malone","IOWA STATE","08","ED","54","8","0","1","5","2","2","0"
"","162651","","396672","","CJ Mims","N CAROLINA","92","DI","253","9","2","1","26","11","6","0"
"","162676","","386352","","Kwan Williams","BOSTON COL","55","DI","286","8","0","4","22","3","1","0"
"","162677","","400332","","Clive Wilson Jr.","BOSTON COL","95","DI","50","4","0","0","3","5","4","0"
"","162686","","412139","","Levi Matthews","CLEMSON","92","ED","1","1","0","0","0","0","0","0"
"","162704","","393356","","Wesley Williams","DUKE","97","ED","427","9","3","5","33","30","18","2"
"","162737","","385873","","Ahmad Moten Sr.","MIAMI FL","99","DI","259","7","0","2","17","17","16","0"
"","162774","","406979","","Jimmy Scott","PITTSBURGH","44","ED","433","9","5","3","17","22","11","1"
"","162801","","407227","","Daniel Owens","MARYLAND","39","DI","56","4","0","0","5","1","1","0"
"","162807","","386497","","Kellan Wyatt","INDIANA","13","ED","243","7","3","4","27","7","2","1"
"","162809","","433927","","Chibi Anwunah","MICHIGAN","97","DI","15","3","0","0","0","0","0","0"
"","162834","","423499","","Dylan Parrott","NEBRASKA","99","DI","14","2","0","0","3","0","0","0"
"","162840","","400019","","Brendan Flakes","NWESTERN","15","DI","256","9","0","0","14","8","6","1"
"","162849","","412535","","Jason Reynolds II","NWESTERN","40","ED","6","1","0","0","0","0","0","0"
"","162850","","406817","","Anto Saka","NWESTERN","04","ED","223","8","4","0","8","22","14","0"
"","162868","","391419","","Kenyatta Jackson Jr.","OHIO STATE","97","ED","323","9","5","3","18","29","17","1"
"","162870","","391421","","Hero Kanu","TEXAS","93","DI","328","9","2","3","26","16","10","1"
"","162890","","429595","","Roman Pitre","ARIZONA ST","13","ED","99","8","0","0","2","2","2","0"
"","162894","","391586","","DJ Allen","RUTGERS","42","ED","31","3","0","0","4","1","1","0"
"","162919","","412438","","Jordan Walker","RUTGERS","01","ED","305","9","1","3","28","10","6","0"
"","163050","","385558","","Deante McCray","FLORIDA ST","08","ED","239","9","0","3","18","10","9","0"
"","163058","","386600","","Hosea Wheeler","INDIANA","00","DI","280","10","0","1","19","7","5","0"
"","163113","","395018","","Davonte Miles","S CAROLINA","90","DI","104","8","0","0","3","3","3","0"
"","163123","","387166","","Oliver Billotte","RUTGERS","97","DI","182","10","0","0","5","4","4","0"
"","163126","","393399","","Stephen Daley","INDIANA","08","ED","364","10","3","6","22","32","27","1"
"","163180","","387129","","Kemari Copeland","VA TECH","13","DI","342","9","6","4","35","17","9","0"
"","163200","","430165","","Clev Lubin","LOUISVILLE","50","ED","413","9","7","1","41","50","31","4"
"","163256","","400110","","Bodie Schoonover","BYU","48","ED","264","9","2","1","24","13","10","2"
"","163264","","385882","","James Djonkam","VA TECH","66","ED","78","3","0","0","7","1","1","0"
"","163270","","412640","","Blazen Lono-Wong","ARIZONA ST","97","DI","213","9","0","1","11","2","2","0"
"","163301","","391621","","Ben Roberts","MICH STATE","55","DI","161","7","0","0","11","2","2","0"
"","163310","","391633","","Emar'rion Winston","BAYLOR","32","ED","458","9","2","1","19","17","12","0"
"","163332","","406618","","MarShon Oxley","W VIRGINIA","45","ED","124","9","2","1","13","9","6","0"
"","163401","","386268","","Jacob Holmes","VIRGINIA","23","DI","287","10","3","1","19","20","13","0"
"","163444","","412322","","Adam Tomczyk","W VIRGINIA","97","ED","40","6","0","1","3","2","1","0"
"","163543","","398447","","Jaylon White-McClain","CINCINNATI","16","ED","193","9","0","1","7","4","4","0"
"","163594","","393245","","Isaiah Hastings","SYRACUSE","09","DI","112","10","0","0","6","1","1","0"
"","163658","","385901","","Zxavian Harris","OLE MISS","51","DI","459","10","4","4","43","18","11","0"
"","163680","","400274","","Kalvin Dinkins","MISS STATE","35","DI","287","10","1","1","15","4","3","0"
"","163699","","393359","","Trevion Williams","MISS STATE","23","ED","233","10","2","1","15","9","6","1"
"","163718","","391410","","Bradley Mann","VANDERBILT","94","DI","129","10","0","0","7","5","4","0"
"","163722","","391412","","Yilanan Ouattara","VANDERBILT","05","DI","15","1","0","0","1","1","1","0"
"","163732","","406031","","Linus Zunk","VANDERBILT","95","ED","194","10","1","0","10","12","9","0"
"","163745","","386687","","Marvin Jones Jr.","OKLAHOMA","97","ED","284","9","2","4","18","11","7","0"
"","163747","","386691","","Christen Miller","GEORGIA","52","DI","310","9","0","2","14","13","12","0"
"","163752","","386713","","Darris Smith","MISSOURI","19","ED","204","9","2","0","8","21","17","0"
"","163767","","386078","","Jayson Jenkins","FLORIDA ST","97","ED","209","9","2","0","8","11","7","0"
"","163768","","386080","","Joshua Josephs","TENNESSEE","19","ED","311","9","5","2","28","27","19","1"
"","163794","","386844","","Keaten Wade","COLORADO","27","ED","456","10","3","5","34","18","11","0"
"","163800","","386789","","Tyreese Fearbry","WISCONSIN","07","ED","67","8","1","0","8","3","2","0"
"","163813","","399006","","Dean Miller","KANSAS","05","ED","302","9","1","3","28","14","7","0"
"","163843","","385877","","Ethan Burke","TEXAS","91","ED","279","9","3","4","27","19","15","0"
"","163862","","387219","","Zac Swanson","ARIZONA ST","92","DI","27","2","0","0","2","0","0","0"
"","164104","","352950","","Brandon Lane","WISCONSIN","95","DI","230","9","1","1","11","8","7","0"
"","164143","","407640","","Tyler Gillison","MICH STATE","22","ED","9","3","0","0","2","0","0","0"
"","164147","","434041","","Drew Logan","CINCINNATI","91","ED","10","2","0","0","0","0","0","0"
"","164163","","386136","","Dani Dennis-Sutton","PENN STATE","33","ED","442","9","3","3","32","28","15","0"
"","164166","","386140","","Zane Durant","PENN STATE","28","DI","384","9","3","2","26","18","14","2"
"","164187","","0","","Sam Siafa","PENN STATE","88","DI","6","1","0","0","0","0","0","0"
"","164276","","387502","","Corey Clark","MISS STATE","94","DI","25","3","0","0","3","0","0","0"
"","164530","","397530","","Melkart Abou-Jaoude","N CAROLINA","09","ED","460","9","12","0","30","39","20","0"
"","164831","","393605","","Mi'Quise Humphrey-Grace","KENTUCKY","90","ED","373","9","2","1","23","19","12","2"
"","165696","","388550","","David Oke","ARKANSAS","92","DI","62","3","0","0","4","0","0","0"
"","165819","","399111","","Anisi Purcell","BYU","94","DI","127","7","2","0","10","4","1","0"
"","167377","","406988","","Malik Charles","OKLA STATE","00","ED","249","9","2","0","22","10","6","0"
"","168449","","388706","","Malachi Bailey","ARIZONA","44","ED","213","9","0","3","15","11","9","0"
"","169047","","391826","","Nikhil Webb Walker","COLORADO","58","ED","10","3","0","0","0","0","0","0"
"","169695","","406891","","Ken Talley","ARKANSAS","11","ED","21","3","0","0","3","0","0","0"
"","169932","","412730","","Jarra Anderson","ARIZONA","93","DI","4","1","0","0","1","0","0","0"
"","169977","","407668","","Matthew Fobbs-White","BAYLOR","50","ED","332","9","1","1","21","32","28","0"
"","170004","","428314","","Vic Burley","CLEMSON","45","DI","95","9","0","1","4","1","1","0"
"","170006","","412131","","Markus Dixon","CLEMSON","84","ED","2","1","0","0","0","0","0","0"
"","170008","","412133","","Stephiylan Green","CLEMSON","90","DI","267","9","1","1","14","9","6","0"
"","170011","","412127","","A.J. Hoffler","GA TECH","88","ED","267","7","1","1","9","8","7","0"
"","170021","","407366","","T.J. Parker","CLEMSON","03","ED","430","9","2","5","29","30","19","0"
"","170034","","407374","","Peter Woods","CLEMSON","11","DI","440","9","3","0","27","14","10","0"
"","170036","","412232","","Desmond Aladuge","DUKE","25","DI","14","4","0","0","0","0","0","0"
"","170037","","412250","","David Anderson","DUKE","44","DI","145","9","0","0","6","0","0","0"
"","170057","","431399","","Kevin O'Connor","DUKE","15","ED","60","7","0","0","4","4","3","0"
"","170059","","428659","","Terry Simmons Jr.","DUKE","56","DI","45","8","0","0","0","1","1","0"
"","170061","","412237","","Semaj Turner","DUKE","43","ED","70","8","0","0","4","1","1","0"
"","170071","","434076","","Shymeik Jones","GA TECH","96","DI","101","7","0","0","3","0","0","0"
"","170082","","406442","","Rueben Bain Jr.","MIAMI FL","04","ED","489","9","5","6","39","53","45","1"
"","170083","","406454","","Malik Bryant","MIAMI FL","09","ED","25","2","0","0","3","0","0","0"
"","170098","","406522","","Jayden Wayne","CAL","10","ED","441","10","4","1","21","23","14","1"
"","170111","","407548","","Tyler Thompson","N CAROLINA","40","ED","206","9","7","1","18","18","8","1"
"","170121","","406959","","Isaiah Neal","PITTSBURGH","02","ED","333","9","3","2","25","16","7","2"
"","170138","","455864","","Gabe Sneed","VIRGINIA","47","ED","5","1","0","0","0","0","0","0"
"","170144","","456085","","Maddux Borcherding-Johnson","IOWA","56","DI","16","2","0","1","4","0","0","0"
"","170166","","443062","","Kenneth Merrieweather","IOWA","44","ED","140","9","0","1","9","4","3","0"
"","170176","","415838","","Anterio Thompson","WASHINGTON","54","DI","265","9","2","1","27","11","9","2"
"","170182","","428622","","Neeo Avery","MARYLAND","00","ED","77","5","0","1","2","3","2","0"
"","170192","","407149","","Dillan Fontus","MARYLAND","46","DI","319","9","3","4","26","12","8","1"
"","170195","","407167","","Lavon Johnson","TEXAS","96","DI","43","5","0","1","5","1","0","0"
"","170226","","429477","","Mason Goldman","NEBRASKA","86","ED","21","3","0","0","0","0","0","0"
"","170231","","412013","","Sua Lefotu","NEBRASKA","92","DI","27","3","1","0","1","1","0","0"
"","170232","","406500","","Cameron Lenhardt","NEBRASKA","11","ED","269","10","1","1","15","10","7","1"
"","170236","","429504","","Maverick Noonan","NEBRASKA","22","ED","15","3","0","0","1","0","0","0"
"","170237","","429508","","Dylan Rogers","NEBRASKA","52","ED","64","5","0","0","6","1","1","0"
"","170245","","406525","","Princewill Umanmielen","OLE MISS","01","ED","291","10","6","6","30","33","23","0"
"","170246","","412016","","Riley Van Poppel","NEBRASKA","05","DI","230","10","1","0","10","4","2","0"
"","170258","","415563","","Kayden McDonald","OHIO STATE","98","DI","261","9","2","3","36","8","6","0"
"","170259","","425455","","Joshua Mickens","OHIO STATE","52","ED","36","6","0","0","2","1","1","0"
"","170262","","415574","","Jason Moore","OHIO STATE","94","DI","27","4","0","1","3","1","1","0"
"","170271","","428706","","Will Smith Jr.","OHIO STATE","53","DI","156","9","0","0","11","5","4","0"
"","170277","","428411","","Ty Blanding","PENN STATE","39","DI","104","9","0","1","5","2","2","0"
"","170289","","436409","","Joseph Mupoyi","N CAROLINA","25","ED","107","9","0","1","6","5","5","0"
"","170334","","412574","","Grant Fielder","FLORIDA ST","98","ED","28","3","0","0","1","1","1","0"
"","170343","","412579","","Jaden Jones","FLORIDA ST","44","ED","135","9","0","1","6","6","5","0"
"","170354","","412592","","KJ Sampson","FLORIDA ST","56","DI","104","7","0","2","9","2","2","0"
"","170370","","406251","","Red Hibbler","MISS STATE","27","ED","212","10","1","1","14","12","11","0"
"","170380","","421206","","Isaiah Shirley","NC STATE","88","DI","258","9","0","1","18","5","3","0"
"","170386","","429269","","David Omopariola","SYRACUSE","18","ED","259","10","0","3","22","13","11","0"
"","170449","","389402","","David Blay Jr.","MIAMI FL","11","DI","317","9","0","2","31","8","7","1"
"","170992","","407775","","Elo Modozie","GEORGIA","18","ED","89","9","0","1","4","4","3","0"
"","171093","","426480","","Armel Mukam","NOTRE DAME","88","DI","36","6","0","1","3","1","0","0"
"","171094","","406966","","Kobi Onyiuke","NOTRE DAME","90","ED","28","4","0","0","1","0","0","0"
"","171102","","421226","","Boubacar Traore","NOTRE DAME","05","ED","356","8","8","1","31","24","12","0"
"","171105","","406982","","Preston Zinter","NOTRE DAME","25","ED","6","1","0","0","0","0","0","0"
"","171308","","379026","","Skyler Gill-Howard","TEXAS TECH","00","DI","165","7","1","2","15","14","10","1"
"","171498","","429953","","Elijah Gunn","CINCINNATI","92","DI","32","3","0","0","2","1","1","0"
"","171680","","421260","","Eyan Thomas","MARYLAND","98","DI","304","9","2","1","22","8","6","1"
"","171807","","412866","","Jaylon Stone","VANDERBILT","92","DI","197","10","1","1","21","5","3","0"
"","171857","","453435","","Ammon Kaufusi","ARIZONA","47","ED","11","2","0","0","2","1","1","0"
"","171858","","424578","","Dominic Lolesio","ARIZONA","42","ED","231","9","0","2","14","6","5","0"
"","171867","","428903","","Julian Savaiinaea","ARIZONA","41","DI","164","9","1","1","14","6","4","0"
"","171879","","412633","","C.J. Fite","ARIZONA ST","99","DI","385","9","1","4","21","10","8","0"
"","171885","","406800","","Elijah O'Neal","ARIZONA ST","09","ED","337","9","3","3","24","12","8","0"
"","171900","","406895","","Taje McCoy","OKLA STATE","40","ED","149","7","0","1","19","6","5","1"
"","171920","","429711","","Elinneus Davis","WASHINGTON","90","DI","302","9","0","0","21","6","5","1"
"","171921","","378980","","Zach Durfee","WASHINGTON","05","ED","279","7","2","2","24","19","16","0"
"","171930","","415718","","Jacob Lane","WASHINGTON","48","ED","408","9","4","3","28","25","17","1"
"","172196","","415962","","Ian Jeffries","PURDUE","40","DI","348","10","1","1","19","12","9","0"
"","172243","","421155","","Darold DeNgohe","RUTGERS","92","DI","49","4","0","0","7","1","1","0"
"","172339","","407337","","Terry Webb","SMU","04","DI","468","10","6","1","34","23","13","3"
"","172380","","425443","","Edric Hill","ALABAMA","94","DI","201","9","1","0","12","14","11","0"
"","172391","","429378","","Hunter Osborne","VIRGINIA","15","DI","208","10","1","1","10","3","2","0"
"","172393","","415615","","Jordan Renaud","ALABAMA","11","ED","163","9","0","0","9","4","4","0"
"","172395","","429422","","Qua Russaw","ALABAMA","04","ED","107","4","1","0","6","2","1","0"
"","172396","","406467","","James Smith","ALABAMA","23","DI","237","9","1","4","21","10","7","0"
"","172407","","406921","","Ian Geffrard","ARKANSAS","95","DI","357","9","0","3","14","7","7","0"
"","172409","","428843","","Kaleb James","ARKANSAS","99","DI","17","3","0","0","2","0","0","0"
"","172422","","406954","","Quincy Rhodes Jr.","ARKANSAS","97","ED","470","9","7","5","37","34","23","0"
"","172428","","406960","","Brad Spence","TEXAS","14","ED","151","8","4","2","14","15","8","0"
"","172434","","450705","","Donovan Whitten","ARKANSAS","52","ED","3","1","0","0","0","0","0","0"
"","172447","","406230","","Keldric Faulk","AUBURN","15","ED","486","10","2","3","34","28","25","1"
"","172460","","427765","","DJ Reed","MISS STATE","42","DI","272","10","1","0","18","20","14","0"
"","172472","","422384","","Dylan Carpenter","LSU","97","ED","72","7","1","0","5","1","0","0"
"","172479","","407523","","Jaxon Howard","MINNESOTA","01","ED","289","9","4","1","21","9","4","0"
"","172500","","412791","","Da'Shawn Womack","OLE MISS","15","ED","208","10","2","1","15","14","11","0"
"","172508","","407478","","Jamarious Brown","OLE MISS","96","DI","237","10","2","1","16","8","5","0"
"","172519","","407487","","DeeJay Holmes Jr.","OLE MISS","47","ED","47","3","0","1","5","3","3","0"
"","172524","","407505","","Suntarine Perkins","OLE MISS","04","ED","481","10","3","6","57","19","14","1"
"","172544","","430978","","Joseph Head Jr.","MISS STATE","46","ED","35","4","0","0","2","2","2","0"
"","172550","","453558","","Gabe Moore","NEBRASKA","95","DI","101","8","0","0","6","2","2","0"
"","172565","","428372","","Jahkai Lang","SMU","52","ED","337","10","0","1","21","12","10","0"
"","172571","","407260","","Nana Boadi-Owusu","TEXAS A&M","12","ED","3","1","0","0","0","0","0","0"
"","172631","","407980","","De'Marion Thomas","OKLA STATE","96","DI","148","4","0","1","14","0","0","0"
"","172683","","407576","","Brayden Manley","GA TECH","11","ED","272","9","1","0","18","28","25","0"
"","172925","","408450","","Jerry Lawson","LOUISVILLE","95","DI","146","9","1","0","10","7","6","0"
"","173048","","407692","","Latreveon McCutchin","HOUSTON","10","ED","316","10","1","0","30","9","5","2"
"","173068","","428815","","Marcus Calvin","KANSAS","56","DI","147","10","1","0","9","3","1","1"
"","173075","","428841","","Blake Herold","KANSAS","94","DI","371","10","2","2","35","13","5","2"
"","173084","","448789","","Grady Seyfert","KANSAS","71","DI","7","2","0","0","1","0","0","0"
"","173089","","428584","","Jordan Allen","KANSAS ST","91","ED","212","8","2","0","10","10","7","0"
"","173098","","428594","","Ryan Davis","KANSAS ST","52","ED","230","6","1","1","7","6","5","2"
"","173115","","407426","","Chiddi Obiazor","KANSAS ST","08","ED","394","9","1","1","17","23","13","1"
"","173128","","406950","","Jonathan Bax","TCU","10","ED","217","9","1","1","8","7","6","1"
"","173132","","412496","","Zach Chapman","TCU","00","ED","389","8","3","2","24","20","15","0"
"","173134","","412497","","Markis Deal","TCU","95","DI","362","9","3","0","19","4","1","0"
"","173168","","429099","","Colton Vasek","TEXAS","92","ED","82","8","0","0","2","2","2","0"
"","173187","","412661","","Corey McIntyre Jr.","W VIRGINIA","52","DI","125","7","2","1","10","3","1","0"
"","173301","","406316","","RJ Jackson Jr.","UCF","95","DI","345","9","1","1","21","5","3","0"
"","173412","","431762","","Karter Menz","MINNESOTA","11","ED","236","9","6","2","25","17","8","0"
"","173543","","407415","","Damon Wilson II","MISSOURI","08","ED","319","9","5","0","11","35","23","0"
"","173546","","407385","","Sam M'Pemba","TEXAS A&M","92","ED","22","3","1","0","3","2","0","0"
"","173547","","407368","","Gabe Harris Jr.","GEORGIA","00","ED","334","9","0","1","18","11","9","0"
"","173549","","407360","","Jordan Hall","GEORGIA","44","DI","153","8","0","2","11","2","2","0"
"","173551","","407377","","Jamaal Jarrett","USC","00","DI","43","5","0","1","3","0","0","0"
"","173631","","419790","","Jayden Cofield","TEXAS TECH","51","DI","209","10","0","2","19","3","3","0"
"","173643","","429876","","Ansel Nedore","TEXAS TECH","90","ED","57","8","1","0","3","5","4","0"
"","173645","","416053","","Braylon Rigsby","TEXAS TECH","94","DI","117","9","0","0","6","7","7","1"
"","173649","","416054","","Dylan Spencer","TEXAS TECH","85","ED","31","3","0","0","2","2","2","0"
"","173654","","419791","","Amier Washington","TEXAS TECH","88","DI","67","8","0","1","8","3","2","0"
"","173683","","407007","","Adepoju Adebawore","OKLAHOMA","34","ED","182","9","1","3","11","7","5","0"
"","173718","","407301","","Ashton Sanders","UCLA","54","DI","5","1","0","0","0","0","0","0"
"","173720","","407317","","Markus Strong","OKLAHOMA","99","DI","81","7","1","1","4","3","2","0"
"","173723","","407318","","Taylor Wein","OKLAHOMA","44","ED","308","9","4","7","28","26","18","0"
"","173739","","408286","","Travis Bates","KANSAS ST","39","ED","286","9","3","0","15","12","8","2"
"","173927","","412734","","Micheal Garner","WISCONSIN","51","ED","34","7","0","1","3","1","1","0"
"","173974","","415627","","A.J. Fuimaono","UCLA","55","DI","162","9","1","0","14","1","0","0"
"","173987","","415661","","Michael Sullivan","UCLA","91","ED","6","2","0","0","0","0","0","0"
"","174004","","428679","","Josiah Griffin","BOSTON COL","09","ED","29","5","0","0","1","1","0","1"
"","174032","","421218","","Trey Smith","PURDUE","23","ED","171","10","2","0","12","8","5","0"
"","174044","","406833","","Keyshawn Blackstock","ARKANSAS","54","DI","34","5","0","0","0","0","0","0"
"","174046","","415711","","Andrew DePaepe","INDIANA","42","ED","23","3","0","1","3","3","3","0"
"","174116","","406622","","Jaeden Moore","PITTSBURGH","56","ED","6","1","0","0","1","2","2","0"
"","174118","","412553","","Teitum Tuioti","OREGON","44","ED","398","9","5","9","42","20","12","1"
"","174124","","406684","","Matayo Uiagalelei","OREGON","10","ED","416","9","4","2","20","29","20","3"
"","174171","","407234","","Sam Greene","KENTUCKY","02","ED","338","9","1","2","33","18","11","0"
"","174194","","407964","","Troy Pikes","S CAROLINA","33","DI","171","9","0","0","7","3","3","1"
"","174195","","406646","","Ansel Din-Mbuh","TCU","92","DI","302","8","3","3","19","8","5","0"
"","174238","","406359","","Kelby Collins","ALABAMA","17","DI","82","9","0","0","8","5","5","0"
"","174249","","406389","","Kamran James","FLORIDA","24","ED","293","9","5","1","31","12","5","2"
